OrderID,OrderDate,CustomerID,CustomerName,Gender,Age,City,Area,RestaurantID,RestaurantName,Cuisine,RestaurantRating,ItemName,CategoryName,Quantity,UnitPrice,TotalAmount,OrderStatus,PaymentMode,PaymentStatus,PartnerName,VehicleType,DistanceKM,DeliveryTimeMin,FoodRating,DeliveryRating
ORD10300,2024-09-14 11:26:00,CUST2221,Vivaan Pillai,Male,55.0,Pune,Kharadi,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,2.0,280.0,560.0,Delivered,Debit Card,Paid,Suresh Kumar,Scooter,1.6,12.0,5.0,4.0
ORD10301,2024-12-25 00:00:00,CUST2222,Reyansh Sharma,Female,36.0,Kolkata,Ballygunge,R004,Punjabi Tadka,North Indian,4.4,Paneer Tikka,Starters,5.0,220.0,1100.0,Returned,UPI,Refunded,Anika Kapoor,Bike,3.4,24.0,,
ORD10302,2024-07-12 05:51:00,CUST2223,Aarohi Kapoor,Male,37.0,Mumbai,Dadar,R007,Sushi Yama,Japanese,4.2,Miso Soup,Starters,2.0,150.0,300.0,Delivered,Debit Card,Paid,Aarav Reddy,Scooter,4.2,32.0,3.0,4.0
ORD10303,2024-06-23 10:33:00,CUST2224,Sunita Patel,Male,32.0,Hyderabad,Banjara Hills,R015,Chaat Corner,Street Food,4.0,Bhel Puri,Street Food,2.0,70.0,140.0,Delivered,Cash on Delivery,Paid,Lakshmi Verma,Bicycle,8.9,46.0,5.0,4.0
ORD10304,2024-01-27 00:00:00,CUST2225,Ishaan Joshi,Male,52.0,Pune,Viman Nagar,R014,Healthy Bites,Salads,4.2,Caesar Salad,Salads,3.0,180.0,540.0,Returned,Wallet,Refunded,Lakshmi Verma,Bicycle,10.1,53.0,,
ORD10305,2024-04-13 00:00:00,CUST2226,Diya Das,Male,27.0,Pune,Kothrud,R013,Sweet Tooth,Desserts,4.6,Ice Cream Sundae,Desserts,4.0,150.0,600.0,Delivered,,Paid,Sai Iyer,Bicycle,11.9,51.0,5.0,5.0
ORD10306,2024-03-16 00:00:00,CUST2227,Ravi Singh,Male,32.0,Pune,Kothrud,R006,South Spice,South Indian,4.5,Masala Dosa,Breakfast,4.0,90.0,360.0,Cancelled,Wallet,Failed,Aarav Reddy,Bicycle,12.9,64.0,,
ORD10307,2024-09-07 06:35:00,CUST2105,Sunita Sharma,Male,47.0,Pune,Kothrud,R015,Chaat Corner,Street Food,4.0,Bhel Puri,Street Food,4.0,70.0,280.0,Cancelled,Credit Card,Refunded,Vivaan Singh,Bicycle,14.0,90.0,,
ORD10308,2024-01-17 11:20:00,CUST2228,Aarohi Chatterjee,Female,,Kolkata,Salt Lake,R010,Kebab Junction,Mughlai,4.3,Mutton Rogan Josh,Main Course,4.0,320.0,1280.0,Returned,Debit Card,Refunded,Suresh Kumar,Bike,8.2,49.0,,
ORD10309,2024-06-28 00:00:00,CUST2229,,Male,43.0,Pune,Kothrud,R009,The Bakers Oven,Bakery,4.0,Croissant,Bakery,5.0,90.0,450.0,Returned,UPI,Refunded,Pooja Gupta,E-Bike,6.5,39.0,,
ORD10310,2024-07-31 04:53:00,CUST2076,Vivaan Iyer,Male,20.0,Pune,Kharadi,R015,Chaat Corner,Street Food,4.0,Pani Puri,Street Food,5.0,60.0,300.0,Cancelled,Cash on Delivery,Failed,Vivaan Singh,Bike,3.4,29.0,,
ORD10311,2024-02-05 00:00:00,CUST2106,Manoj Pillai,Female,52.0,Chennai,Velachery,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,2.0,210.0,420.0,Delivered,Wallet,Paid,Kiran Desai,Bike,4.4,35.0,4.0,3.0
ORD10312,2024-12-04 00:00:00,CUST2116,Vikram Bose,Female,38.0,Chennai,Velachery,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,4.0,240.0,960.0,Returned,Wallet,Refunded,Aditya Menon,E-Bike,1.4,13.0,,
ORD10313,2024-10-24 00:00:00,CUST2230,Ananya Reddy,Male,29.0,Kolkata,Salt Lake,R007,Sushi Yama,Japanese,4.2,Chicken Ramen,Main Course,3.0,280.0,840.0,Returned,Cash on Delivery,Refunded,Myra Pillai,Bike,13.6,78.0,,
ORD10314,2024-08-21 01:21:00,CUST2118,Myra Chatterjee,Female,59.0,Bangalore,HSR Layout,R014,Healthy Bites,Salads,4.2,Fruit Bowl,Salads,5.0,120.0,600.0,Delivered,Wallet,Paid,Reyansh Sharma,Bicycle,9.2,50.0,3.0,5.0
ORD10315,2024-09-16 00:00:00,CUST2226,Diya Das,Male,27.0,Pune,Kharadi,R005,Burger Point,Fast Food,3.9,Veg Burger,Burger,5.0,110.0,550.0,Cancelled,UPI,Refunded,Aarohi Patel,Bike,10.1,49.0,,
ORD10316,2024-11-14 00:00:00,CUST2231,Amit Iyer,,21.0,Bangalore,HSR Layout,R003,Dragon Wok,Chinese,,Veg Noodles,Noodles,3.0,160.0,480.0,Delivered,Wallet,Paid,Kiran Desai,Scooter,14.0,59.0,4.0,5.0
ORD10317,2024-12-02 00:00:00,CUST2110,Kiran Joshi,Female,23.0,Pune,Kharadi,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,4.0,320.0,1280.0,Cancelled,UPI,Failed,Ravi Rao,E-Bike,8.2,51.0,,
ORD10318,2024-03-31 00:00:00,CUST2232,Deepak Desai,Male,36.0,Delhi,,R014,Healthy Bites,Salads,4.2,Fruit Bowl,Salads,3.0,120.0,360.0,Delivered,Wallet,Paid,Aarohi Patel,E-Bike,8.2,48.0,4.0,5.0
ORD10319,2024-08-04 19:20:00,CUST2233,Aarav Nair,Male,19.0,Delhi,Saket,R012,Noodle Story,Chinese,3.7,Veg Noodles,Noodles,5.0,,800.0,Delivered,Cash on Delivery,Paid,Ravi Rao,Scooter,8.8,47.0,4.0,4.0
ORD10320,2024-07-09 17:54:00,CUST2234,Meera Kapoor,Female,53.0,Mumbai,Andheri,R002,Pizza Palace,Italian,4.1,Pasta Alfredo,Pasta,3.0,240.0,720.0,Delivered,Cash on Delivery,Paid,Myra Pillai,Bicycle,5.5,34.0,5.0,3.0
ORD10321,2024-12-08 05:44:00,CUST2040,Amit Malhotra,Male,42.0,Mumbai,Dadar,R015,Chaat Corner,Street Food,4.0,Vada Pav,Street Food,3.0,50.0,150.0,Delivered,Cash on Delivery,Paid,Meera Bose,Scooter,8.8,53.0,,4.0
ORD10322,2024-05-02 00:00:00,CUST2235,Arjun Reddy,Female,35.0,Kolkata,Salt Lake,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,5.0,70.0,350.0,Cancelled,Wallet,Failed,Myra Pillai,Bike,13.1,77.0,,
ORD10323,2024-10-01 16:24:00,CUST2236,Divya Iyer,Female,49.0,,Banjara Hills,R008,Taco Fiesta,Mexican,3.8,Nachos,Starters,2.0,180.0,360.0,Delivered,Debit Card,Paid,Kavya Mukherjee,Scooter,11.9,74.0,5.0,
ORD10324,2024-12-28 02:00:00,CUST2237,Aadhya Das,Male,,Pune,Kharadi,R005,Burger Point,Fast Food,3.9,French Fries,Sides,2.0,90.0,180.0,Delivered,Wallet,Paid,Ishaan Joshi,Bike,7.3,46.0,3.0,4.0
ORD10325,2024-03-18 00:00:00,CUST2218,Nikhil Pillai,Male,21.0,Mumbai,Malad,R014,Healthy Bites,Salads,4.2,Caesar Salad,Salads,3.0,180.0,540.0,Delivered,UPI,Paid,Meera Bose,Scooter,1.1,16.0,4.0,4.0
ORD10326,2024-05-16 01:12:00,CUST2071,Lakshmi Pillai,Female,53.0,Bangalore,Jayanagar,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,1.0,70.0,70.0,Delivered,Credit Card,Paid,Sai Iyer,Bike,1.0,14.0,4.0,5.0
ORD10327,2024-03-02 10:41:00,CUST2238,Rohan Kumar,Female,54.0,Hyderabad,Madhapur,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,5.0,320.0,1600.0,Delivered,Wallet,Paid,Krishna Chatterjee,Bicycle,1.2,,5.0,3.0
ORD10328,2024-04-30 13:03:00,CUST2239,Ravi Joshi,Male,58.0,Kolkata,Ballygunge,R010,Kebab Junction,Mughlai,4.3,Seekh Kebab,Starters,3.0,220.0,660.0,Delivered,,Paid,Kiran Desai,Bicycle,2.1,22.0,3.0,5.0
ORD10329,2024-06-28 00:00:00,CUST2240,Deepak Singh,Female,32.0,Hyderabad,Secunderabad,R005,Burger Point,Fast Food,3.9,French Fries,Sides,4.0,90.0,360.0,Cancelled,Debit Card,Failed,Kiran Desai,E-Bike,1.2,13.0,,
ORD10330,2024-06-07 08:03:00,CUST2241,,Female,54.0,Hyderabad,Secunderabad,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,1.0,320.0,320.0,Delivered,Wallet,Paid,Pooja Gupta,E-Bike,6.5,39.0,5.0,4.0
ORD10331,2024-07-02 22:12:00,CUST2242,Saanvi Joshi,Female,45.0,,Ballygunge,R010,Kebab Junction,Mughlai,4.3,Seekh Kebab,Starters,5.0,220.0,1100.0,Returned,Credit Card,Refunded,Vivaan Singh,E-Bike,2.4,19.0,,
ORD10332,2024-09-13 00:00:00,CUST2243,Meera Pillai,Male,22.0,Chennai,T Nagar,R011,Curry House,North Indian,4.1,Dal Makhani,Main Course,4.0,180.0,720.0,Delivered,Cash on Delivery,Paid,Vivaan Singh,Bicycle,12.4,79.0,,4.0
ORD10333,2024-04-02 16:13:00,CUST2137,Manoj Nair,,39.0,Mumbai,Powai,R007,Sushi Yama,Japanese,4.2,Miso Soup,Starters,5.0,150.0,750.0,Delivered,,Paid,Ravi Rao,Scooter,8.9,55.0,5.0,4.0
ORD10334,2024-05-28 00:00:00,CUST2244,Ishaan Kumar,Female,21.0,Mumbai,Malad,R001,Biryani Blues,Biryani,4.3,Chicken Biryani,Main Course,5.0,220.0,1100.0,Delivered,UPI,Paid,Nikhil Malhotra,Bicycle,6.9,43.0,5.0,5.0
ORD10335,2024-07-08 00:00:00,CUST2245,Diya Bose,Male,26.0,Hyderabad,Secunderabad,R007,Sushi Yama,Japanese,,Chicken Ramen,Main Course,4.0,280.0,1120.0,Cancelled,Debit Card,Refunded,Aarohi Patel,Bike,1.8,18.0,,
ORD10336,2024-08-22 00:00:00,CUST2246,Sai Reddy,Male,59.0,Kolkata,Ballygunge,R014,Healthy Bites,Salads,4.2,Fruit Bowl,Salads,5.0,120.0,600.0,Delivered,Wallet,Paid,Kiran Desai,E-Bike,,46.0,4.0,5.0
ORD10337,2024-02-25 04:21:00,CUST2128,Vikram Kumar,Male,37.0,Mumbai,Bandra,R012,Noodle Story,Chinese,3.7,Spring Rolls,Starters,3.0,140.0,420.0,Delivered,Wallet,Paid,Krishna Chatterjee,Bike,8.9,49.0,5.0,3.0
ORD10338,2024-06-25 00:00:00,CUST2247,Vikram Kapoor,Female,23.0,Chennai,OMR,R002,Pizza Palace,Italian,4.1,Margherita Pizza,Pizza,4.0,250.0,1000.0,Returned,UPI,Refunded,Suresh Kumar,Bike,13.6,,,
ORD10339,2024-01-21 00:00:00,CUST2248,Anil Das,Female,44.0,Mumbai,Powai,R005,Burger Point,Fast Food,3.9,Cheese Burger,Burger,1.0,130.0,130.0,Returned,Wallet,Refunded,Manoj Nair,Scooter,1.7,14.0,,
ORD10340,2024-12-19 11:02:00,CUST2249,Kiran Sharma,Female,36.0,,Saket,R003,Dragon Wok,Chinese,4.0,Spring Rolls,Starters,1.0,140.0,140.0,Delivered,Debit Card,Paid,Suresh Kumar,Scooter,4.7,31.0,5.0,4.0
ORD10341,2024-09-13 13:51:00,CUST2250,Sanjay Menon,Male,29.0,Mumbai,Bandra,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,5.0,210.0,1050.0,Delivered,Debit Card,Paid,Aarohi Patel,Bicycle,12.7,72.0,5.0,4.0
ORD10342,2024-03-31 00:00:00,CUST2251,,,40.0,Bangalore,Electronic City,R005,Burger Point,Fast Food,3.9,Cheese Burger,Burger,1.0,130.0,130.0,Cancelled,Cash on Delivery,Failed,Anika Kapoor,Scooter,7.6,55.0,,
ORD10343,2024-04-14 00:00:00,CUST2252,Deepak Patel,Female,27.0,Chennai,Adyar,R001,Biryani Blues,Biryani,4.3,Mutton Biryani,Main Course,4.0,280.0,1120.0,Delivered,Debit Card,Paid,Kavya Mukherjee,Scooter,14.4,77.0,4.0,4.0
ORD10344,2024-11-18 23:54:00,CUST2026,Manoj Singh,Male,24.0,Pune,Hinjewadi,R011,Curry House,North Indian,4.1,Dal Makhani,Main Course,4.0,180.0,720.0,Delivered,Credit Card,Paid,Meera Bose,Scooter,10.4,65.0,3.0,3.0
ORD10345,2024-08-20 00:00:00,CUST2106,Manoj Pillai,Female,,Chennai,T Nagar,R009,The Bakers Oven,Bakery,4.0,Chocolate Cake,Desserts,4.0,350.0,1400.0,Delivered,Credit Card,Paid,Sai Iyer,Bicycle,1.3,11.0,5.0,4.0
ORD10346,2024-04-17 00:00:00,CUST2253,Sai Desai,Male,26.0,,Karol Bagh,R013,Sweet Tooth,Desserts,4.6,Gulab Jamun,Desserts,1.0,90.0,90.0,Returned,Credit Card,Refunded,Pooja Gupta,E-Bike,10.2,46.0,,
ORD10347,2024-09-07 00:00:00,CUST2254,Anika Rao,Female,22.0,Mumbai,Andheri,R007,Sushi Yama,Japanese,4.2,Chicken Ramen,Main Course,3.0,280.0,840.0,Delivered,Debit Card,Paid,Myra Pillai,E-Bike,1.8,16.0,,4.0
ORD10348,2024-09-15 02:34:00,CUST2255,Gita Chatterjee,Male,31.0,Chennai,T Nagar,R015,Chaat Corner,Street Food,4.0,Bhel Puri,Street Food,3.0,70.0,210.0,Delivered,UPI,Paid,Vivaan Singh,Scooter,11.8,51.0,3.0,3.0
ORD10349,2024-08-08 07:05:00,CUST2256,,Male,54.0,Bangalore,,R012,Noodle Story,Chinese,3.7,Chicken Manchurian,Main Course,4.0,210.0,840.0,Delivered,Cash on Delivery,Paid,Vikram Das,Bicycle,0.8,17.0,5.0,3.0
ORD10350,2024-04-26 00:00:00,CUST2257,Amit Kumar,Female,43.0,Bangalore,Electronic City,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,3.0,260.0,780.0,Delivered,Debit Card,Paid,Kiran Desai,Scooter,10.0,43.0,5.0,4.0
ORD10351,2024-04-29 12:15:00,CUST2258,Nikhil Menon,Male,49.0,Bangalore,Electronic City,R008,Taco Fiesta,Mexican,3.8,Burrito Bowl,Main Course,2.0,240.0,480.0,Cancelled,UPI,Refunded,Nikhil Malhotra,Bicycle,7.7,38.0,,
ORD10352,2024-12-25 00:00:00,CUST2259,Vivaan Verma,Female,39.0,Bangalore,Whitefield,R013,Sweet Tooth,Desserts,4.6,Brownie,Desserts,1.0,,130.0,Delivered,UPI,Paid,Meera Bose,E-Bike,14.1,84.0,5.0,4.0
ORD10353,2024-08-25 09:02:00,CUST2073,Sunita Joshi,Female,41.0,Delhi,Connaught Place,R011,Curry House,North Indian,4.1,Butter Chicken,Main Course,4.0,260.0,1040.0,Delivered,UPI,Paid,Aarohi Patel,Bike,3.2,19.0,3.0,5.0
ORD10354,2024-02-16 21:57:00,CUST2033,Manoj Chatterjee,Female,,Chennai,T Nagar,R002,Pizza Palace,Italian,4.1,Pepperoni Pizza,Pizza,5.0,320.0,1600.0,Delivered,Credit Card,Paid,Ishaan Joshi,E-Bike,5.6,41.0,5.0,4.0
ORD10355,2024-08-02 19:46:00,CUST2260,Rahul Gupta,Male,20.0,Chennai,Anna Nagar,R006,South Spice,South Indian,4.5,Masala Dosa,Breakfast,1.0,90.0,90.0,Delivered,Credit Card,Paid,Myra Pillai,Scooter,8.7,52.0,3.0,4.0
ORD10356,2024-07-22 00:00:00,CUST2261,Ananya Sharma,Female,49.0,Bangalore,Koramangala,R001,Biryani Blues,Biryani,4.3,Chicken Biryani,Main Course,1.0,220.0,220.0,Returned,Wallet,Refunded,Lakshmi Verma,E-Bike,10.6,52.0,,
ORD10357,2024-05-20 00:00:00,CUST2262,Diya Desai,Male,20.0,Chennai,Anna Nagar,R012,Noodle Story,Chinese,3.7,Chicken Manchurian,Main Course,5.0,210.0,1050.0,Delivered,Debit Card,Paid,Lakshmi Verma,Bike,8.7,48.0,3.0,
ORD10358,2024-08-11 16:34:00,CUST2263,Vikram Gupta,Male,35.0,Bangalore,Indiranagar,R002,Pizza Palace,Italian,4.1,Margherita Pizza,Pizza,4.0,250.0,1000.0,Delivered,Credit Card,Paid,Krishna Chatterjee,Bike,10.0,50.0,4.0,5.0
ORD10359,2024-10-29 12:34:00,CUST2264,Aditya Nair,Female,21.0,Chennai,Anna Nagar,R003,Dragon Wok,Chinese,4.0,Veg Noodles,Noodles,4.0,160.0,640.0,Delivered,UPI,Paid,Reyansh Sharma,E-Bike,9.2,,4.0,4.0
ORD10360,2024-03-24 22:48:00,CUST2117,Amit Malhotra,Female,54.0,Hyderabad,Gachibowli,R004,Punjabi Tadka,North Indian,4.4,Dal Makhani,Main Course,4.0,180.0,720.0,Cancelled,Cash on Delivery,Refunded,Vivaan Singh,E-Bike,9.1,42.0,,
ORD10361,2024-11-06 10:07:00,CUST2265,Diya Pillai,Female,41.0,Hyderabad,Kukatpally,R012,Noodle Story,Chinese,3.7,Veg Noodles,Noodles,3.0,160.0,480.0,Delivered,Credit Card,Paid,Aarohi Patel,Bike,10.6,44.0,,5.0
ORD10362,2024-03-25 01:23:00,CUST2176,Rahul Kapoor,Male,23.0,Bangalore,Indiranagar,R015,Chaat Corner,Street Food,4.0,Bhel Puri,Street Food,5.0,70.0,350.0,Cancelled,Wallet,Refunded,Manoj Nair,Bicycle,2.0,20.0,,
ORD10363,2024-06-14 07:47:00,CUST2266,Kavya Sharma,Female,45.0,Pune,Viman Nagar,R004,Punjabi Tadka,North Indian,4.4,Paneer Tikka,Starters,4.0,220.0,880.0,Delivered,Credit Card,Paid,Manoj Nair,Bike,6.7,38.0,,3.0
ORD10364,2024-04-28 09:16:00,CUST2267,Reyansh Mukherjee,Female,49.0,Hyderabad,Gachibowli,R009,The Bakers Oven,Bakery,4.0,Chocolate Cake,Desserts,4.0,350.0,,Cancelled,Credit Card,Failed,Pooja Gupta,Bicycle,10.0,46.0,,
ORD10365,2024-05-29 00:00:00,CUST2236,Divya Iyer,Female,49.0,Hyderabad,Secunderabad,R012,Noodle Story,Chinese,3.7,Spring Rolls,Starters,1.0,140.0,140.0,Delivered,Cash on Delivery,Paid,Aditya Menon,Bicycle,,60.0,3.0,3.0
ORD10366,2024-02-13 02:16:00,CUST2268,Lakshmi Verma,Female,,Delhi,Rohini,R012,Noodle Story,Chinese,3.7,Spring Rolls,Starters,5.0,140.0,700.0,Delivered,Credit Card,Paid,Suresh Kumar,Scooter,11.2,54.0,4.0,3.0
ORD10367,2024-10-19 12:05:00,CUST2269,Kiran Verma,Female,41.0,Mumbai,Bandra,R011,Curry House,North Indian,,Dal Makhani,Main Course,1.0,180.0,180.0,Delivered,Credit Card,Paid,Ravi Rao,Bicycle,8.5,53.0,5.0,4.0
ORD10368,2024-08-29 00:00:00,CUST2270,Rahul Menon,Male,35.0,Chennai,Adyar,R005,Burger Point,Fast Food,3.9,Cheese Burger,Burger,1.0,130.0,130.0,Delivered,Debit Card,Paid,Anika Kapoor,Bike,7.5,47.0,4.0,5.0
ORD10369,2024-04-23 00:00:00,CUST2271,Aadhya Mukherjee,Male,23.0,Bangalore,HSR Layout,R015,Chaat Corner,Street Food,4.0,Pani Puri,Street Food,3.0,60.0,180.0,Delivered,UPI,Paid,Sai Iyer,Bike,10.7,61.0,5.0,3.0
ORD10370,2024-06-21 00:00:00,CUST2272,Deepak Menon,Male,44.0,Delhi,Saket,R005,Burger Point,Fast Food,3.9,Cheese Burger,Burger,1.0,130.0,130.0,Delivered,Credit Card,Paid,Lakshmi Verma,Scooter,10.1,61.0,,5.0
ORD10371,2024-11-03 00:00:00,CUST2273,Meera Rao,Male,34.0,Hyderabad,Kukatpally,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,1.0,70.0,70.0,Cancelled,Debit Card,Failed,Kiran Desai,Bicycle,9.6,47.0,,
ORD10372,2024-03-04 00:00:00,CUST2274,Ananya Singh,Male,25.0,Bangalore,Whitefield,R010,Kebab Junction,Mughlai,4.3,Chicken Kebab,Starters,4.0,240.0,960.0,Delivered,Debit Card,Paid,Ishaan Joshi,Bike,10.3,62.0,5.0,5.0
ORD10373,2024-06-11 12:35:00,CUST2275,Vivaan Pillai,Male,49.0,Kolkata,Park Street,R008,Taco Fiesta,Mexican,,Nachos,Starters,2.0,180.0,360.0,Delivered,Wallet,Paid,Pooja Gupta,E-Bike,13.5,85.0,5.0,4.0
ORD10374,2024-07-23 00:00:00,CUST2276,Amit Nair,Female,48.0,Bangalore,Indiranagar,R011,Curry House,North Indian,4.1,Dal Makhani,Main Course,1.0,180.0,180.0,Delivered,UPI,Paid,Suresh Kumar,Bicycle,7.1,31.0,4.0,5.0
ORD10375,2024-02-27 00:00:00,CUST2143,Sai Menon,Male,52.0,Delhi,Dwarka,R001,Biryani Blues,Biryani,4.3,Chicken Biryani,Main Course,5.0,220.0,1100.0,Delivered,UPI,Paid,Ishaan Joshi,E-Bike,5.3,39.0,4.0,5.0
ORD10376,2024-10-09 00:00:00,CUST2277,Priya Pillai,Female,41.0,Bangalore,Whitefield,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,3.0,70.0,210.0,Delivered,Wallet,Paid,Ishaan Joshi,E-Bike,11.3,58.0,4.0,5.0
ORD10377,2024-02-10 19:58:00,CUST2278,Manoj Desai,Male,23.0,Hyderabad,Madhapur,R005,Burger Point,Fast Food,3.9,French Fries,Sides,5.0,90.0,450.0,Delivered,UPI,Paid,Vivaan Singh,Bike,6.6,44.0,5.0,5.0
ORD10378,2024-02-18 05:24:00,CUST2279,Aadhya Rao,Male,42.0,Mumbai,Malad,R008,Taco Fiesta,Mexican,3.8,Chicken Tacos,Main Course,3.0,210.0,630.0,Delivered,Debit Card,Paid,Vikram Das,E-Bike,4.0,26.0,4.0,5.0
ORD10379,2024-05-24 00:00:00,CUST2280,Divya Rao,Female,49.0,Pune,Viman Nagar,R001,Biryani Blues,Biryani,4.3,Chicken Biryani,Main Course,3.0,220.0,,Delivered,UPI,Paid,Manoj Nair,E-Bike,8.8,57.0,5.0,3.0
ORD10380,2024-07-24 16:20:00,CUST2281,,Male,55.0,Bangalore,Indiranagar,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,2.0,70.0,140.0,Delivered,Credit Card,Paid,Sai Iyer,Scooter,6.8,44.0,4.0,4.0
ORD10381,2024-07-20 00:00:00,CUST2282,Ramesh Gupta,,58.0,Hyderabad,Gachibowli,R010,Kebab Junction,Mughlai,4.3,Chicken Kebab,Starters,5.0,240.0,1200.0,Delivered,Debit Card,Paid,Sai Iyer,Scooter,2.2,23.0,5.0,4.0
ORD10382,2024-02-20 00:00:00,CUST2249,Kiran Sharma,Female,36.0,Delhi,Connaught Place,R006,South Spice,South Indian,4.5,Masala Dosa,Breakfast,1.0,90.0,90.0,Cancelled,Credit Card,Refunded,Ishaan Joshi,Bike,6.7,41.0,,
ORD10383,2024-02-18 16:17:00,CUST2283,Neha Kumar,Female,41.0,Hyderabad,Kukatpally,R015,Chaat Corner,Street Food,4.0,Vada Pav,Street Food,5.0,50.0,250.0,Delivered,Credit Card,Paid,Nikhil Malhotra,Bike,4.0,27.0,4.0,4.0
ORD10384,2024-02-16 04:26:00,CUST2041,Aditya Das,Male,21.0,Mumbai,Dadar,R012,Noodle Story,Chinese,3.7,Veg Noodles,Noodles,1.0,160.0,160.0,Delivered,Cash on Delivery,Paid,Krishna Chatterjee,Bicycle,2.3,21.0,3.0,5.0
ORD10385,2024-04-17 00:00:00,CUST2284,Arjun Kumar,Male,60.0,Bangalore,Koramangala,R013,Sweet Tooth,Desserts,4.6,Gulab Jamun,Desserts,5.0,90.0,450.0,Cancelled,Wallet,Refunded,Myra Pillai,Scooter,1.2,17.0,,
ORD10386,2024-08-10 16:44:00,CUST2285,Neha Rao,Female,50.0,Kolkata,Park Street,R009,The Bakers Oven,Bakery,4.0,Cupcake,Desserts,1.0,80.0,80.0,Delivered,Wallet,Paid,Meera Bose,Bicycle,11.0,66.0,5.0,3.0
ORD10387,2024-03-29 00:00:00,CUST2110,Kiran Joshi,Female,23.0,Pune,Kharadi,R014,Healthy Bites,Salads,4.2,Quinoa Salad,Salads,4.0,210.0,840.0,Delivered,Wallet,Paid,Kiran Desai,Bike,3.4,23.0,4.0,5.0
ORD10388,2024-03-28 00:00:00,CUST2286,,Female,25.0,Chennai,Anna Nagar,R008,Taco Fiesta,Mexican,3.8,Nachos,Starters,3.0,180.0,540.0,Delivered,UPI,Paid,Ravi Rao,E-Bike,2.4,20.0,4.0,5.0
ORD10389,2024-09-26 22:12:00,CUST2287,Pooja Gupta,Female,22.0,Kolkata,Ballygunge,R011,Curry House,North Indian,4.1,Paneer Tikka,Starters,2.0,220.0,440.0,Delivered,Cash on Delivery,Paid,Aditya Menon,E-Bike,8.2,45.0,5.0,5.0
ORD10390,2024-07-03 00:00:00,CUST2288,Ananya Iyer,Male,,Hyderabad,Banjara Hills,R004,Punjabi Tadka,North Indian,4.4,Dal Makhani,Main Course,4.0,180.0,720.0,Delivered,Credit Card,Paid,Anika Kapoor,Scooter,11.7,69.0,5.0,
ORD10391,2024-05-28 14:23:00,CUST2289,Suresh Kapoor,Female,35.0,Hyderabad,Kukatpally,R002,Pizza Palace,Italian,4.1,Margherita Pizza,Pizza,3.0,250.0,750.0,Delivered,Cash on Delivery,Paid,Aarohi Patel,Bike,2.2,13.0,3.0,4.0
ORD10392,2024-01-07 00:00:00,CUST2290,Rohan Kumar,Female,57.0,Chennai,T Nagar,R013,Sweet Tooth,Desserts,4.6,Gulab Jamun,Desserts,5.0,90.0,450.0,Delivered,Cash on Delivery,Paid,Pooja Gupta,E-Bike,7.8,39.0,5.0,5.0
ORD10393,2024-08-07 00:00:00,CUST2291,Pooja Nair,Male,42.0,Delhi,,R014,Healthy Bites,Salads,4.2,Fruit Bowl,Salads,4.0,120.0,480.0,Delivered,UPI,Paid,Myra Pillai,Scooter,13.4,60.0,4.0,5.0
ORD10394,2024-11-01 22:20:00,CUST2292,Sunita Malhotra,Female,54.0,Delhi,Connaught Place,R009,The Bakers Oven,Bakery,4.0,Chocolate Cake,Desserts,5.0,350.0,1750.0,Delivered,Cash on Delivery,Paid,Anika Kapoor,E-Bike,9.6,55.0,4.0,3.0
ORD10395,2024-02-02 23:42:00,CUST2293,Priya Menon,Male,55.0,Bangalore,Electronic City,R006,South Spice,South Indian,4.5,Idli Sambar,Breakfast,1.0,70.0,70.0,Delivered,Debit Card,Paid,Lakshmi Verma,Scooter,1.6,13.0,4.0,5.0
ORD10396,2024-05-31 13:52:00,CUST2294,Meera Nair,Male,39.0,Hyderabad,Gachibowli,R009,The Bakers Oven,Bakery,4.0,Croissant,Bakery,1.0,90.0,90.0,Delivered,Cash on Delivery,Paid,Sai Iyer,Bike,10.7,64.0,5.0,5.0
ORD10397,2024-01-30 00:00:00,CUST2295,Suresh Nair,Male,31.0,Mumbai,Dadar,R009,The Bakers Oven,Bakery,4.0,Cupcake,Desserts,3.0,80.0,240.0,Cancelled,Wallet,Failed,Aarav Reddy,E-Bike,,32.0,,
ORD10398,2024-06-14 20:54:00,CUST2296,Riya Patel,Male,21.0,Mumbai,Malad,R007,Sushi Yama,Japanese,4.2,California Roll,Sushi,5.0,320.0,1600.0,Returned,UPI,Refunded,Manoj Nair,Scooter,4.7,32.0,,
